0	5.671231	43.44072	183.0593	591.0184
1	5.065225	34.11654	121.1688	280.4090
1	5.078811	28.13313	87.23370	168.9680
1	4.543842	25.10682	67.47077	104.6392
1	4.501042	20.43478	46.98559	65.16852
1	4.165466	20.21413	46.79699	58.88015
1	3.958488	18.57642	40.13278	49.11946
1	3.736526	16.29773	32.63591	35.74111
1	3.199165	13.45244	25.60777	28.06224
1	1.240227	1.355010	1.347538	1.782166

