0	0.965934	0.703956	0.395348	1
0.9814452	0.925358	0.463522	0.111411	1
0.9814452	0.878312	0.302650	0.036821	1
0.9804823	0.872349	0.276824	0.024934	1
0.9637632	0.819155	0.177393	0.010984	1
0.9428502	0.794753	0.183740	0.012724	1
0.9381173	0.754909	0.140887	0.006558	1
0.9214031	0.729568	0.137616	0.010662	1
0.9048285	0.683374	0.109472	0.005700	1
0.6766179	0.377974	0.040299	0.001406	1

