0	1.32323	11.38610	4.521457	1
56.309636	93.15731	20.52223	2.516753	1
56.309636	89.25030	10.91014	2.888433	1
73.154356	82.95295	13.54341	2.481393	1
46.044541	68.50647	11.63993	1.468665	1
52.076648	79.17988	11.31144	1.437263	1
32.175196	76.52483	7.997440	1.307311	1
28.758123	69.13898	9.235985	1.591022	1
22.160365	49.40721	10.99656	1.223993	1
5.5846902	5.175926	2.713411	0.876507	1

