0	633.8339	616.6030	490.4353	449.1463
678.4843	550.4278	423.3293	354.2766	326.2738
175.1264	465.2363	365.9841	231.7518	227.6115
323.41318	277.2571	260.9681	175.4221	168.8293
424.9047	182.6201	173.8922	103.9476	95.35894
548.3225	142.6138	158.6823	98.08962	69.65236
151.9049	121.6979	119.9672	85.97720	46.70743
175.1245	89.86200	80.41816	41.87846	18.71869
137.9986	58.69267	58.56193	41.28546	5.245876
17.43968	4.819231	0.049371	0.007181	0.007181

