0	619.9321	39.70583	39.70583	1.636751
255.6710	1684.414	34.59164	18.54875	3.025447
433.2875	185.1901	176.4333	13.30076	1.267067
177.1228	560.5762	56.34171	41.24978	1
85.55648	83.65626	14.77872	6.259649	1
351.9228	88.78054	44.82858	17.63940	1
474.6164	732.9433	30.12113	29.39341	1
54.81594	70.43497	55.08419	62.00382	1
78.56610	48.94079	8.909514	2.409420	1
7.250649	3.066549	0.502074	0.350998	1

