0	8.27207	28.79251	101.3308	525.5712
1	6.280666	22.28983	71.09551	180.3048
1	5.351929	16.75546	40.19987	77.83894
1	4.786548	13.86539	27.19116	55.32873
1	4.256116	10.83368	17.75029	35.64011
1	3.785614	9.135287	13.94413	34.83233
1	3.488661	7.864873	9.916556	23.72846
1	3.237344	6.560203	7.211891	23.54883
1	2.974623	5.625142	7.008675	16.35779
1	1.612414	1.774211	1.154953	9.143521

