0	260.6537	194.0777	387.8600	332.7708
370.7879	575.0266	401.8286	391.4378	333.1901
1816.309	571.9133	346.8861	244.0743	241.1934
195.2870	495.2299	270.4904	203.4703	195.2870
504.8168	26.17534	190.6189	155.5280	136.6857
378.0507	301.7020	163.3964	143.6213	169.6638
203.5536	207.7682	119.5978	102.4723	101.1337
174.0229	155.4032	102.9376	42.49982	155.6052
59.44370	144.4898	89.18861	80.44415	59.44370
34.33798	19.18014	40.56325	0.175040	79.19211

