0	0.980758	0.804779	0.804779	0.057951
0.988078	0.966321	0.725775	0.166024	0.009228
0.987247	0.952328	0.655343	0.135573	0.007676
0.981840	0.932879	0.571159	0.072701	1
0.973341	0.910064	0.514969	0.057206	1
0.970490	0.897011	0.491902	0.054396	1
0.964336	0.884296	0.459703	0.046842	1
0.946731	0.855953	0.397066	0.030608	1
0.938696	0.802132	0.301086	0.011775	1
0.587863	0.265726	0.005236	6.61E-05	1

