0	0.653165	0.638266	0.608935	0.539024
0.343761	0.422329	0.504942	0.486182	0.498149
0.435833	0.404815	0.435754	0.405207	0.449747
0.5467820	0.348905	0.377654	0.366203	0.410490
0.419907	0.314219	0.327776	0.318404	0.338830
0.345741	0.306321	0.326415	0.310567	0.308154
0.412868	0.293287	0.290762	0.302492	0.280730
0.362910	0.271796	0.262321	0.252131	0.230786
0.348596	0.259798	0.258100	0.260208	0.189908
0.206614	0.168983	0.105956	0.100930	0.100930

