59,1
59,6
59,1
59,1
59,1
59,1
59,6
59,1
58,5
59,1
58,5
58,0
58,5
59,1
59,1
59,1
58,5
58,5
59,1
59,1
58,5
58,0
58,0
58,5
58,5
58,0
58,0
58,0
58,0
58,5
58,0
59,1
58,0
58,5
58,5
58,0
58,5
58,5
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,5
58,0
58,5
58,0
58,0
58,5
58,0
58,0
58,5
58,5
58,5
58,5
58,5
58,0
58,0
58,5
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
59,1
58,0
58,5
58,0
58,5
58,0
59,1
58,0
58,0
58,0
58,0
58,5
58,0
58,5
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
59,1
58,5
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,5
58,0
58,5
58,5
58,0
58,5
58,0
58,0
58,5
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,5
58,5
58,0
58,5
58,0
58,5
58,0
58,0
58,5
58,0
58,0
59,1
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,5
58,5
58,0
58,5
58,0
58,0
58,5
58,0
58,5
58,0
58,0
59,1
58,5
58,5
58,5
59,1
58,0
58,5
58,0
58,0
58,5
58,5
58,0
58,0
58,5
58,5
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
57,5
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,5
58,0
58,5
58,0
58,0
58,0
57,5
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
57,5
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
58,0
57,5
57,5
58,0
57,5
57,5
58,0
56,9
56,9
56,9
56,9
56,9
56,4
56,9
56,9
56,9
56,9
56,4
56,4
56,4
56,9
56,4
56,4
56,9
